fecha,ubicacion,departamento,cultivo,latitud,longitud,altitud_m,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS2M,pH_suelo,humedad_suelo_pct
2024-09-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.78,30.33,18.43,,0.0,18.67,2.25,6.55,33.92
2024-09-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.35,30.41,19.22,70.08,0.0,17.77,1.49,6.92,34.62
2024-09-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,26.15,27.75,17.72,70.32,0.0,16.32,1.46,6.65,19.53
2024-09-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.85,28.58,18.96,67.02,0.0,17.19,2.06,6.19,31.16
2024-09-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.27,31.56,18.03,81.06,0.0,23.67,2.45,6.23,30.72
2024-10-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.35,30.72,17.09,84.04,0.0,17.54,2.25,6.92,32.28
2024-10-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.71,30.61,17.48,80.6,11.21,18.22,2.16,6.42,30.89
2024-10-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.65,29.28,19.04,78.72,4.43,16.88,1.96,7.29,26.24
2024-10-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.39,28.7,17.13,80.91,14.61,16.14,1.42,6.78,40.72
2024-10-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.34,30.15,15.61,73.76,0.0,14.24,1.71,6.72,12.79
2024-10-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.65,27.61,18.86,74.04,0.0,20.57,1.56,6.01,24.37
2024-10-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.58,29.56,17.66,80.54,39.61,19.75,1.32,6.98,30.71
2024-10-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.6,28.36,16.92,79.97,0.0,18.29,1.96,6.39,27.25
2024-10-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.48,28.49,18.07,75.47,1.52,18.18,2.21,5.92,37.32
2024-10-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.39,27.62,17.32,69.89,0.0,18.29,1.78,6.85,29.82
2024-10-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.7,31.27,17.94,,5.86,15.04,1.3,6.73,28.54
2024-10-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.31,30.39,16.34,91.12,0.0,16.84,1.58,6.45,29.7
2024-10-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.94,26.44,16.8,75.57,0.0,16.84,1.63,5.8,32.55
2024-10-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.82,28.09,19.75,78.95,0.0,14.3,2.14,6.43,30.78
2024-10-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.51,31.13,15.68,71.43,0.0,16.29,1.64,5.77,28.68
2024-10-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.48,28.96,17.97,85.8,0.0,19.52,1.56,6.1,28.4
2024-10-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,26.01,27.86,18.58,78.89,23.09,18.21,1.11,6.45,33.71
2024-10-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.38,29.45,18.99,80.29,2.4,15.77,1.2,6.68,25.87
2024-10-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.52,28.21,19.89,91.17,0.0,14.83,1.85,6.48,20.54
2024-10-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.52,29.74,17.94,73.11,1.86,16.63,2.17,6.57,21.94
2024-10-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.94,29.55,17.82,70.65,5.65,18.81,1.43,7.17,42.08
2024-10-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.02,27.96,16.62,80.37,2.24,16.12,2.65,6.6,36.86
2024-10-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.57,30.41,17.01,64.84,0.0,19.08,3.08,6.46,31.16
2024-10-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,21.31,30.71,15.75,77.28,0.0,15.89,1.26,7.06,26.24
2024-10-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.22,28.88,16.27,85.8,23.26,13.87,2.02,6.61,30.01
2024-10-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.3,31.13,17.76,74.89,10.06,18.52,1.96,6.09,37.69
2024-10-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.71,29.59,16.4,74.61,0.0,15.16,2.15,6.72,28.72
2024-10-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.46,25.8,17.25,83.5,5.91,14.15,2.0,5.97,28.46
2024-10-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.03,28.69,19.47,87.86,18.92,17.91,1.89,6.66,40.25
2024-10-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.88,30.1,17.95,80.15,19.14,14.9,2.4,6.39,26.9
2024-10-31,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.94,27.45,16.35,76.42,0.0,17.16,1.31,6.04,
2024-11-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.87,29.77,18.89,74.65,11.15,14.35,1.65,6.29,27.18
2024-11-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.91,29.36,18.85,74.41,6.65,19.03,2.44,6.41,36.57
2024-11-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,21.78,28.98,18.78,72.79,26.99,16.85,1.99,6.96,30.38
2024-11-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.91,30.08,17.79,89.11,0.0,15.89,1.45,6.1,28.59
2024-11-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.22,30.39,19.28,80.18,2.39,13.93,1.85,6.89,30.63
2024-11-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.78,28.72,16.97,84.27,20.76,15.86,1.85,6.08,24.27
2024-11-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.2,29.98,16.68,83.99,24.52,18.44,2.11,6.14,39.23
2024-11-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.8,29.17,18.28,77.49,0.0,15.82,1.13,5.65,28.7
2024-11-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.83,28.32,19.41,83.88,8.93,16.76,1.46,6.39,36.84
2024-11-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.82,32.19,19.0,79.69,0.0,16.94,0.32,6.56,30.18
2024-11-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.94,28.98,18.96,82.27,25.88,17.92,1.75,6.55,34.61
2024-11-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.99,28.66,18.22,83.25,0.8,12.97,1.36,6.45,29.17
2024-11-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.42,29.75,18.34,72.89,0.0,15.83,0.83,6.86,29.68
2024-11-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.28,30.71,18.3,81.54,7.57,19.18,1.88,6.92,31.95
2024-11-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.58,29.2,19.41,74.1,7.5,13.44,1.56,6.79,37.22
2024-11-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.39,28.81,15.3,91.86,0.0,17.77,1.37,7.06,30.33
2024-11-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.3,27.16,17.8,80.21,40.61,14.61,1.25,6.22,53.46
2024-11-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.46,30.87,16.14,82.16,1.39,17.14,0.95,6.29,23.83
2024-11-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.73,28.96,19.26,78.4,10.73,14.68,2.07,6.13,27.97
2024-11-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.77,28.44,19.11,89.79,0.0,14.94,1.11,6.48,22.99
2024-11-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.32,30.22,17.71,81.22,0.0,,1.6,6.05,31.93
2024-11-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.33,27.97,19.04,79.93,0.0,14.41,0.98,6.91,38.78
2024-11-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.42,30.65,17.55,81.03,0.0,18.48,1.33,6.76,28.89
2024-11-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.18,28.09,18.12,82.67,2.66,17.69,1.9,6.21,26.2
2024-11-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.73,29.46,17.92,78.37,0.0,19.89,1.3,6.44,21.07
2024-11-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.5,28.92,16.91,80.38,0.0,16.7,1.94,6.89,23.97
2024-11-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.51,30.44,17.97,81.63,15.07,16.86,1.78,6.07,32.93
2024-11-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.06,30.55,17.61,77.0,9.53,15.93,1.99,7.07,29.25
2024-11-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.59,29.15,17.0,76.85,0.0,17.45,2.17,6.5,24.73
2024-11-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,20.79,31.66,18.24,85.5,0.0,17.81,1.74,6.63,28.41
2024-12-01,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.83,30.56,18.02,70.77,7.59,19.44,1.43,6.31,24.95
2024-12-02,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.34,32.67,16.84,75.24,0.0,14.09,1.49,6.29,30.53
2024-12-03,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.66,28.67,18.68,84.67,0.0,19.24,1.74,6.24,26.7
2024-12-04,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.64,30.43,15.73,69.56,0.0,16.08,1.72,6.66,26.09
2024-12-05,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.95,29.18,18.5,71.71,0.0,14.9,2.08,6.59,32.24
2024-12-06,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.44,29.19,17.42,76.83,0.0,16.92,1.06,7.08,21.21
2024-12-07,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.17,29.55,17.84,76.45,0.0,15.02,1.86,6.89,35.82
2024-12-08,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.47,30.11,18.52,79.53,1.96,16.16,1.39,6.85,28.9
2024-12-09,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.64,28.36,17.15,74.28,0.0,15.69,1.55,5.52,16.65
2024-12-10,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.15,27.72,16.36,65.71,0.0,16.85,1.76,6.47,27.07
2024-12-11,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.65,29.55,19.33,77.48,0.0,21.53,1.77,6.52,34.32
2024-12-12,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.04,28.78,17.51,81.59,0.0,16.45,1.49,6.16,36.47
2024-12-13,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.82,31.62,18.54,71.73,0.0,17.43,1.65,6.33,25.34
2024-12-14,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.96,31.11,17.4,66.59,8.49,13.76,1.52,6.34,34.84
2024-12-15,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.03,29.86,16.88,73.34,0.0,19.83,1.62,6.4,21.31
2024-12-16,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.84,30.3,16.33,72.51,0.0,16.16,1.64,6.3,25.07
2024-12-17,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.59,29.67,18.49,75.98,0.0,18.69,1.49,5.79,31.41
2024-12-18,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.99,31.79,17.65,76.07,7.7,21.07,1.56,6.82,28.38
2024-12-19,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.41,29.65,17.39,74.46,0.0,17.49,1.85,6.57,25.97
2024-12-20,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.34,28.96,18.77,75.84,0.73,13.33,2.23,6.64,32.19
2024-12-21,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,25.19,29.95,17.47,83.82,0.0,19.17,1.56,5.76,17.75
2024-12-22,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.18,30.8,16.87,79.37,0.0,18.53,1.36,5.98,34.27
2024-12-23,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.79,31.25,16.9,70.72,0.0,14.96,1.38,6.63,30.48
2024-12-24,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.21,29.63,19.03,80.49,0.0,16.62,1.77,6.45,27.66
2024-12-25,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.94,28.16,16.99,64.84,3.16,17.0,1.96,7.35,28.54
2024-12-26,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.35,29.58,17.96,75.86,5.52,16.01,1.32,6.25,25.2
2024-12-27,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.53,28.89,18.46,80.88,5.58,19.2,1.3,6.24,28.14
2024-12-28,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.59,31.85,17.15,75.52,0.0,16.72,1.41,6.63,28.64
2024-12-29,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,22.44,29.86,16.28,79.96,0.0,15.94,1.06,6.51,29.11
2024-12-30,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,23.18,28.73,17.55,76.48,0.0,13.69,1.2,6.21,15.99
2024-12-31,Palmira_VAC,Valle del Cauca,caña_de_azúcar,3.51,-76.31,1001,24.36,30.37,18.08,81.86,0.0,15.39,1.27,6.2,33.68
2007-01-01,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,26.31,31.37,18.16,77.33,0.0,19.01,2.87,5.68,29.78
2007-01-02,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.65,30.34,17.95,62.99,0.0,17.51,2.13,6.66,32.44
2007-01-03,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.43,30.99,18.08,70.18,0.0,19.0,2.07,6.67,19.38
2007-01-04,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.49,30.57,17.05,64.91,0.0,19.42,1.7,5.73,28.72
2007-01-05,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.33,33.03,17.98,72.86,0.0,18.4,1.83,5.84,28.05
2007-01-06,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.04,30.35,18.96,77.15,0.0,21.5,1.91,6.87,29.06
2007-01-07,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.13,29.68,18.2,69.62,4.36,18.68,2.71,6.6,25.91
2007-01-08,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.84,30.87,19.92,65.33,0.0,19.08,1.78,6.71,14.88
2007-01-09,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.66,31.38,19.25,72.78,0.0,20.34,1.95,6.49,28.59
2007-01-10,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.78,30.78,16.98,67.06,0.0,19.81,1.94,6.27,31.29
2007-01-11,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.67,30.8,17.99,72.97,0.0,17.41,1.97,6.18,19.1
2007-01-12,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.59,29.38,17.85,80.34,0.0,17.91,2.34,6.2,21.27
2007-01-13,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,22.49,29.06,16.88,65.84,0.0,19.51,2.51,6.38,27.2
2007-01-14,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.74,30.72,16.56,69.4,0.0,15.45,2.06,5.34,24.42
2007-01-15,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.72,31.69,18.32,71.66,0.0,17.08,2.51,6.19,29.87
2007-01-16,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.24,29.29,15.97,70.51,0.0,18.11,2.79,5.93,26.08
2007-01-17,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.62,31.53,17.97,65.56,0.0,19.04,2.68,6.25,42.3
2007-01-18,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.68,29.34,19.05,71.37,0.0,19.83,2.47,6.89,25.23
2007-01-19,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.93,30.36,17.0,83.16,0.0,17.96,2.09,6.44,39.19
2007-01-20,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.11,29.67,17.92,77.93,0.0,21.03,2.04,6.12,31.83
2007-01-21,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.11,31.52,16.78,66.44,0.0,14.59,1.59,6.12,30.26
2007-01-22,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.97,30.65,15.23,75.4,0.13,20.7,1.8,6.43,33.5
2007-01-23,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.73,29.23,18.01,76.1,0.0,16.92,1.92,6.0,25.96
2007-01-24,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.72,30.23,18.51,68.86,2.22,,2.28,6.16,33.49
2007-01-25,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.02,31.71,18.1,71.13,0.0,15.0,2.35,6.77,18.88
2007-01-26,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.32,30.1,19.29,80.53,3.38,20.05,2.68,7.33,29.75
2007-01-27,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.77,32.6,17.71,68.24,0.0,17.49,2.79,5.79,17.26
2007-01-28,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.83,30.33,18.23,71.96,5.36,18.11,2.46,6.73,37.35
2007-01-29,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.34,30.57,18.5,74.09,1.34,19.08,2.4,6.61,37.5
2007-01-30,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.25,30.88,17.7,66.98,0.0,22.34,2.02,6.62,23.95
2007-01-31,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.06,30.83,18.84,72.66,0.0,19.08,1.68,6.53,26.39
2007-02-01,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.08,32.71,18.89,59.5,0.0,19.63,2.58,6.69,23.06
2007-02-02,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.42,28.31,16.3,69.91,0.0,21.56,2.55,6.02,31.32
2007-02-03,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.69,29.38,17.36,79.22,9.3,19.77,2.23,6.38,42.46
2007-02-04,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.08,29.99,19.16,71.29,0.0,19.87,1.39,6.48,
2007-02-05,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.69,29.9,17.77,66.9,0.0,20.63,1.95,6.2,21.36
2007-02-06,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.53,33.12,18.95,77.47,0.0,17.95,2.06,5.74,26.3
2007-02-07,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.61,30.11,18.16,73.13,0.0,18.71,2.01,5.75,23.37
2007-02-08,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.04,31.98,20.03,65.59,0.0,19.78,1.57,6.37,31.52
2007-02-09,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.23,32.1,18.51,77.13,0.0,22.95,2.26,6.18,22.31
2007-02-10,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.0,28.45,18.97,68.91,3.23,14.65,2.18,6.37,34.44
2007-02-11,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.55,31.86,16.63,68.79,0.0,22.17,2.53,6.23,29.58
2007-02-12,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.14,33.29,17.38,75.22,0.0,22.81,2.25,6.27,38.59
2007-02-13,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.38,30.43,17.83,67.38,0.0,20.82,2.15,6.26,31.15
2007-02-14,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.76,31.39,18.72,65.75,0.0,16.22,1.97,6.5,26.88
2007-02-15,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.9,30.55,16.04,70.05,0.59,19.21,1.6,6.58,34.95
2007-02-16,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,22.94,28.55,17.8,76.65,10.51,21.44,2.71,5.75,32.62
2007-02-17,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,26.79,30.27,17.91,70.83,2.62,21.39,2.82,5.8,24.11
2007-02-18,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.62,31.72,18.54,74.48,0.0,16.41,2.29,6.9,24.85
2007-02-19,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.45,32.19,19.07,67.4,0.0,18.63,2.14,6.37,34.61
2007-02-20,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.42,30.06,17.25,71.07,0.0,21.21,1.97,6.37,21.68
2007-02-21,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.65,32.13,18.15,69.75,0.0,18.18,,6.17,25.66
2007-02-22,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.49,30.78,17.21,59.65,0.0,20.48,2.5,7.21,
2007-02-23,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.06,28.15,19.21,71.6,1.73,17.85,1.68,6.67,33.86
2007-02-24,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.83,29.68,17.37,71.9,0.0,21.18,1.76,5.72,30.99
2007-02-25,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.08,30.83,17.88,78.15,7.84,19.78,2.63,6.43,27.48
2007-02-26,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.42,30.9,16.9,72.71,0.0,21.1,2.22,6.55,14.46
2007-02-27,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.75,32.88,19.66,81.54,0.0,19.06,2.66,6.62,29.52
2007-02-28,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.68,31.18,18.02,70.77,0.0,21.13,1.53,6.3,28.04
2007-03-01,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.92,30.65,18.28,77.52,14.35,24.11,1.87,6.35,26.66
2007-03-02,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.83,31.92,16.6,73.05,0.0,16.32,2.07,6.18,23.35
2007-03-03,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,24.62,29.56,19.52,69.11,0.0,17.51,1.52,6.5,27.08
2007-03-04,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.02,29.84,17.81,77.38,0.0,20.51,2.08,6.39,24.96
2007-03-05,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.65,30.05,17.52,65.7,0.0,21.36,1.94,6.25,29.67
2007-03-06,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.49,29.94,19.51,76.23,0.0,18.63,1.48,6.22,32.27
2007-03-07,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,26.01,30.9,18.46,69.74,16.52,20.76,1.72,6.07,30.72
2007-03-08,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.83,29.71,17.0,68.51,11.82,18.62,2.22,5.78,29.64
2007-03-09,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.2,32.16,17.83,77.07,0.0,18.47,2.69,7.08,26.39
2007-03-10,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,23.84,31.74,17.3,72.07,0.0,17.41,1.75,6.27,20.05
2007-03-11,Candelaria_VAC,Valle del Cauca,caña_de_azúcar,3.41,-76.34,980,25.21,31.46,17.24,72.9,18.25,18.06,2.05,7.14,27.43
